runname,epoch,filename,loss,ep_runtime,ds_train_len,ds_val_len,train_r_p_mean_file,train_rmse_map_mean_file,r_p_all,rmse_all,r_p_mean_file,rmse_mean_file,rmse_map_mean_file,r_p_mean_con,rmse_mean_con,rmse_map_mean_con,rmse_star_map_mean_con,input_file,pretrained_model,name,tr_epochs,tr_early_stop,tr_bs,tr_bs_val,tr_lr,tr_lr_patience,tr_num_workers,tr_parallel,tr_ds_to_memory,tr_ds_to_memory_workers,tr_verbose,tr_device,csv_ref,csv_subfolder,ms_sr,ms_fmax,ms_n_fft,ms_hop_length,ms_win_length,ms_n_mels,ms_seg_length,ms_seg_hop_length,ms_max_segments,cnn_model,cnn_c_out_1,cnn_c_out_2,cnn_c_out_3,cnn_kernel_size,cnn_dropout,cnn_fc_out_h,cnn_pool_1,cnn_pool_2,cnn_pool_3,td,td_sa_d_model,td_sa_nhead,td_sa_pool_size,td_sa_pos_enc,td_sa_num_layers,td_sa_h,td_sa_dropout,td_lstm_h,td_lstm_num_layers,td_lstm_dropout,td_lstm_bidirectional,td_2,td_2_sa_d_model,td_2_sa_nhead,td_2_sa_pool_size,td_2_sa_pos_enc,td_2_sa_num_layers,td_2_sa_h,td_2_sa_dropout,td_2_lstm_h,td_2_lstm_num_layers,td_2_lstm_dropout,td_2_lstm_bidirectional,pool,pool_output_size,pool_att_h,pool_att_dropout,de_align,de_align_apply,de_align_dim,de_fuse_dim,de_fuse,dim_mos_w,model,mode,dim,double_ended,data_dir,output_dir,csv_file,csv_con,csv_deg,csv_mos_train,csv_mos_val,csv_db_train,csv_db_val,tr_checkpoint,ms_channel,tr_bias_mapping,tr_bias_min_r,tr_bias_anchor_db,yaml,now
finetune_3_240603_012041803191,00026,finetune_3_240603_012041803191__ep_026.tar,0.44063955281354206,60.94,3136,380,0.867777786081428,0.6633112319561844,0.2910358227321988,1.1358006229235678,0.2910358227321988,1.1358006229235678,0.9384661241881213,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00027,finetune_3_240603_012041803191__ep_027.tar,0.41205715265455123,60.32,3136,380,0.8769047396399147,0.641570397608386,0.2050387000848501,1.211134911070049,0.2050387000848501,1.211134911070049,0.9600874639007504,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00028,finetune_3_240603_012041803191__ep_028.tar,0.38806359960308556,60.35,3136,380,0.8846519943593427,0.6223334795012226,0.16077943554431573,1.1821265426920773,0.16077943554431573,1.1821265426920773,0.9681668753266757,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00029,finetune_3_240603_012041803191__ep_029.tar,0.3951910037217261,59.70,3136,380,0.8814078667072666,0.6304809291888787,0.11860609819534705,1.2165308979667886,0.11860609819534705,1.2165308979667886,0.9740044032920367,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00030,finetune_3_240603_012041803191__ep_030.tar,0.4056893937949893,61.75,3136,380,0.8786396626134176,0.6373275130993782,0.21566269538204885,1.1979929072583382,0.21566269538204885,1.1979929072583382,0.9578451154421025,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00031,finetune_3_240603_012041803191__ep_031.tar,0.37516657404507264,60.49,3136,380,0.8884846512314261,0.6125289071679498,0.20776301583753956,1.1568694051074377,0.20776301583753956,1.1568694051074377,0.9595237480142896,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00032,finetune_3_240603_012041803191__ep_032.tar,0.3716579134328456,59.15,3136,380,0.8894294203543842,0.6100812333806988,0.29644564170503174,1.2193001075442207,0.29644564170503174,1.2193001075442207,0.9368354003820416,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00033,finetune_3_240603_012041803191__ep_033.tar,0.35489265639570694,60.68,3136,380,0.8958103496927745,0.5932152009633169,0.22260387978372728,1.14678130759488,0.22260387978372728,1.14678130759488,0.9563159020903493,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00034,finetune_3_240603_012041803191__ep_034.tar,0.3559125007330617,63.75,3136,380,0.8943304930896885,0.5971799960097093,0.17399461326444418,1.1930259929726623,0.17399461326444418,1.1930259929726623,0.9659659103972847,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00035,finetune_3_240603_012041803191__ep_035.tar,0.3230176790605617,65.13,3136,380,0.905106246593185,0.567519709766481,0.07018276082453206,1.2551701485392965,0.07018276082453206,1.2551701485392965,0.9785095770328521,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
finetune_3_240603_012041803191,00036,finetune_3_240603_012041803191__ep_036.tar,0.3390441459568241,64.69,3136,380,0.8994613509195096,0.5832896755805961,0.15952206059421387,1.1922146078896296,0.15952206059421387,1.1922146078896296,0.9683669874002292,nan,nan,nan,nan,None,weights/nisqa_tts.tar,finetune_3,500,25,40,40,0.001,15,4,True,False,0,2,None,None,None,None,8000,4096,0.01,0.02,48,15,1,1400,standard,16,32,64,"(3, 3)",0.2,20,None,None,None,lstm,None,None,None,None,None,None,None,128,1,0,True,skip,None,None,None,None,None,None,None,None,None,None,None,last_step_bi,1,None,None,None,None,None,None,None,None,NISQA,main,False,False,/home/aleph/tesis/frontend/public/assets/stimuli_norm/,/home/aleph/tesis/NISQA_analysis/finetuned_model,merged.csv,None,filepath_deg,mos,mos,['train'],['val'],every_epoch,None,None,None,None,config/finetune_nisqa.yaml,2024-06-03 01:20:41.803191
